antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,antecedent_support,consequent_support
"suspicious-bush, the-log, wall-breakers-ev1",OUTCOME=WIN,0.015405260332796565,0.5398796087283673,1.0797592174567345,0.0011379495437466459,1.0866721177432546,0.02853462157809984,0.5
"ice-spirit, suspicious-bush, wall-breakers-ev1",OUTCOME=WIN,0.013966720343531937,0.5398340248962655,1.079668049792531,0.0010305958132045094,1.0865644724977457,0.025872249060654856,0.5
"dart-goblin, princess",OUTCOME=WIN,0.011368760064412238,0.5397553516819571,1.0795107033639142,0.0008373590982286624,1.086378737541528,0.02106280193236715,0.5
"dart-goblin, goblin-gang, princess",OUTCOME=WIN,0.010585077831454643,0.5396825396825397,1.0793650793650793,0.0007783145464304881,1.086206896551724,0.01961352657004831,0.5
"arrows, bats-ev1",OUTCOME=WIN,0.015405260332796565,0.53967657013915,1.0793531402783,0.001132581857219539,1.0861928104575163,0.028545356951154052,0.5
"barbarian-barrel, lightning",OUTCOME=WIN,0.030950080515297906,0.5394835329341318,1.0789670658682635,0.002265163714439078,1.0857375050792362,0.05736983360171766,0.5
"barbarian-barrel, giant-snowball-ev1, guards",OUTCOME=WIN,0.013483628556092324,0.5385934819897084,1.0771869639794167,0.0009661835748792265,1.08364312267658,0.025034889962426195,0.5
mother-witch,OUTCOME=WIN,0.02251207729468599,0.5385208012326657,1.0770416024653313,0.0016103059581320453,1.0834724540901504,0.04180354267310789,0.5
"arrows, battle-ram-ev1",OUTCOME=WIN,0.015233494363929146,0.5383156297420334,1.0766312594840668,0.0010842726784755768,1.0829909613804438,0.028298443370907138,0.5
"ice-spirit, the-log, wall-breakers-ev1",OUTCOME=WIN,0.014256575415995705,0.5378695828270555,1.075739165654111,0.0010037573805689749,1.081945661700263,0.02650563607085346,0.5
"dart-goblin-ev1, the-log",OUTCOME=WIN,0.03628556092324208,0.5369340746624305,1.073868149324861,0.00249597423510467,1.0797598627787306,0.06757917337627482,0.5
"dart-goblin-ev1, ice-spirit, wall-breakers-ev1",OUTCOME=WIN,0.01374127750939345,0.5369127516778524,1.0738255033557047,0.0009447128287707988,1.0797101449275361,0.025593129361245304,0.5
"spear-goblins, suspicious-bush",OUTCOME=WIN,0.013988191089640365,0.5368768026370004,1.0737536052740009,0.0009608158883521196,1.079626334519573,0.02605475040257649,0.5
"bandit, lightning",OUTCOME=WIN,0.011476113794954374,0.5363773206221776,1.0727546412443552,0.0007783145464304881,1.0784632034632033,0.021395598497047773,0.5
"executioner-ev1, giant-snowball-ev1, guards",OUTCOME=WIN,0.01488996242619431,0.5363495746326373,1.0726991492652747,0.0010091250670960818,1.078398665554629,0.027761674718196457,0.5
"arrows, skeleton-dragons",OUTCOME=WIN,0.012012882447665057,0.5361763296597988,1.0723526593195976,0.0008105206655931296,1.077995867768595,0.022404723564143855,0.5
"dart-goblin-ev1, wall-breakers-ev1",OUTCOME=WIN,0.015780998389694042,0.5361050328227571,1.0722100656455142,0.0010628019323671491,1.0778301886792454,0.029436392914653785,0.5
"arrows, bandit",OUTCOME=WIN,0.02053676865271068,0.5358543417366947,1.0717086834733893,0.0013741277509393447,1.0772480386240193,0.03832528180354267,0.5
"goblin-gang, ice-spirit",OUTCOME=WIN,0.023349436392914653,0.5358462675535847,1.0716925351071693,0.0015619967793880848,1.0772292993630574,0.04357487922705314,0.5
"dart-goblin-ev1, the-log, wall-breakers-ev1",OUTCOME=WIN,0.0150402576489533,0.5357552581261951,1.0715105162523901,0.0010037573805689749,1.077018121911038,0.02807300053676865,0.5
"executioner-ev1, guards, lightning",OUTCOME=WIN,0.015523349436392915,0.5355555555555556,1.0711111111111111,0.0010305958132045094,1.076555023923445,0.028985507246376812,0.5
"dart-goblin-ev1, ice-spirit, suspicious-bush",OUTCOME=WIN,0.014557165861513687,0.5355450236966824,1.0710900473933649,0.0009661835748792265,1.0765306122448979,0.02718196457326892,0.5
"dart-goblin-ev1, suspicious-bush, wall-breakers-ev1",OUTCOME=WIN,0.015126140633387011,0.5355378183200304,1.071075636640061,0.0010037573805689749,1.0765139116202946,0.028244766505636072,0.5
"ice-spirit, suspicious-bush",OUTCOME=WIN,0.015222758990874934,0.5354984894259819,1.0709969788519638,0.0010091250670960818,1.0764227642276423,0.028427267847557704,0.5
"barbarian-barrel, guards, lightning",OUTCOME=WIN,0.014342458400429414,0.5354709418837675,1.070941883767535,0.0009500805152979058,1.0763589301121657,0.026784755770263017,0.5
ice-golem,OUTCOME=WIN,0.01332259796027912,0.5353753235547887,1.0707506471095773,0.0008803005904455194,1.0761374187558033,0.024884594739667202,0.5
"ice-spirit, suspicious-bush, the-log",OUTCOME=WIN,0.014106280193236715,0.5352342158859471,1.0704684317718942,0.0009286097691894799,1.0758106923751096,0.02635534084809447,0.5
"battle-ram-ev1, royal-ghost",OUTCOME=WIN,0.019484702093397744,0.5346097201767305,1.069219440353461,0.0012614063338701013,1.0743670886075949,0.036446591519055285,0.5
"ice-spirit, princess, the-log",OUTCOME=WIN,0.012302737520128825,0.5345149253731343,1.0690298507462686,0.0007944176060118088,1.0741482965931863,0.023016639828234032,0.5
"arrows, ice-wizard",OUTCOME=WIN,0.010509930220075148,0.5343886462882096,1.0687772925764192,0.0006763285024154585,1.073856975381008,0.01966720343531938,0.5
tesla-ev1,OUTCOME=WIN,0.015383789586688137,0.5343027591349739,1.0686055182699479,0.0009876543209876541,1.0736589271417134,0.028792270531400967,0.5
"suspicious-bush, the-log",OUTCOME=WIN,0.017563070316693505,0.5342913128674068,1.0685826257348137,0.0011272141706924303,1.0736325385694248,0.03287171229200215,0.5
"barbarian-barrel, guards",OUTCOME=WIN,0.018808373590982287,0.5339835416031699,1.0679670832063397,0.0011969940955448219,1.0729234793982998,0.03522275899087493,0.5
"giant-snowball-ev1, guards, lightning",OUTCOME=WIN,0.014439076757917337,0.5339420404922588,1.0678840809845176,0.0009178743961352643,1.0728279386712094,0.027042404723564145,0.5
"suspicious-bush, wall-breakers-ev1",OUTCOME=WIN,0.01760601180891036,0.5338541666666667,1.0677083333333335,0.00111647879763822,1.0726256983240225,0.03297906602254428,0.5
"goblin-barrel-ev1, goblin-gang, knight",OUTCOME=WIN,0.010295222758990875,0.533667223149694,1.067334446299388,0.0006494900697799257,1.0721957040572794,0.0192914653784219,0.5
"barbarian-barrel, guards, ram-rider",OUTCOME=WIN,0.013290391841116479,0.5336206896551724,1.0672413793103448,0.0008373590982286641,1.0720887245841035,0.02490606548577563,0.5
"dart-goblin-ev1, suspicious-bush",OUTCOME=WIN,0.017928073000536768,0.5335463258785942,1.0670926517571884,0.0011272141706924303,1.071917808219178,0.033601717659688675,0.5
"dart-goblin-ev1, suspicious-bush, the-log",OUTCOME=WIN,0.015780998389694042,0.532994923857868,1.065989847715736,0.0009769189479334403,1.0706521739130432,0.029608158883521203,0.5
"goblin-barrel-ev1, goblin-gang, the-log",OUTCOME=WIN,0.021041331186258724,0.5327534656156564,1.0655069312313128,0.0012936124530327428,1.0700988947062244,0.03949543746645196,0.5
"dart-goblin, goblin-barrel-ev1, princess",OUTCOME=WIN,0.010402576489533012,0.5327102803738318,1.0654205607476637,0.0006387546967257119,1.07,0.0195276435856146,0.5
"knight, the-log",OUTCOME=WIN,0.02848094471282877,0.532517061421116,1.065034122842232,0.0017391304347826077,1.069557750107342,0.05348362855609232,0.5
"executioner-ev1, lightning",OUTCOME=WIN,0.02596886741814278,0.5324675324675325,1.064935064935065,0.0015834675254965125,1.0694444444444446,0.048770799785292536,0.5
"barbarian-barrel, boss-bandit, guards",OUTCOME=WIN,0.013387010198604402,0.5324508966695133,1.0649017933390266,0.0008158883521202365,1.069406392694064,0.02514224369296833,0.5
"barbarian-barrel, giant-snowball-ev1",OUTCOME=WIN,0.023682232957595275,0.5323359073359073,1.0646718146718146,0.0014385399892646242,1.069143446852425,0.0444873859366613,0.5
"goblin-barrel-ev1, knight, princess",OUTCOME=WIN,0.010177133655394525,0.5322852330151601,1.0645704660303201,0.0006172839506172843,1.069027611044418,0.01911969940955448,0.5
"electro-spirit, fireball, the-log",OUTCOME=WIN,0.014224369296833066,0.532128514056225,1.06425702811245,0.0008588298443370918,1.0686695278969958,0.026731078904991948,0.5
"the-log, wall-breakers-ev1",OUTCOME=WIN,0.023531937734836285,0.5319097306479009,1.0638194612958018,0.0014117015566290914,1.068170036288232,0.04424047235641439,0.5
"giant-snowball-ev1, guards, ram-rider",OUTCOME=WIN,0.013870101986044015,0.5319061342116097,1.0638122684232194,0.0008319914117015572,1.0681618293755497,0.026076221148684915,0.5
"boss-bandit, giant-snowball-ev1, guards",OUTCOME=WIN,0.014417606011808911,0.5318811881188119,1.0637623762376238,0.0008641975308641987,1.0681049069373942,0.027106816961889425,0.5
"guards, lightning",OUTCOME=WIN,0.03151905528717123,0.5315951475647293,1.0631902951294585,0.0018733225979602787,1.0674526478546578,0.0592914653784219,0.5
"boss-bandit, guards, lightning",OUTCOME=WIN,0.014857756307031669,0.5314900153609831,1.0629800307219661,0.0008803005904455177,1.0672131147540982,0.027954911433172303,0.5
"goblin-barrel-ev1, goblin-gang",OUTCOME=WIN,0.032624798711755235,0.5313866060500088,1.0627732121000175,0.0019269994632313478,1.0669776119402985,0.061395598497047774,0.5
electro-wizard,OUTCOME=WIN,0.028319914117015565,0.5313192346424975,1.062638469284995,0.0016693505099302196,1.0668242372152987,0.05330112721417069,0.5
lava-hound,OUTCOME=WIN,0.018443370907139024,0.531230674087817,1.062461348175634,0.0010842726784755785,1.066622691292876,0.03471819645732689,0.5
"spear-goblins, suspicious-bush, the-log",OUTCOME=WIN,0.012785829307568438,0.5312221231043711,1.0624442462087422,0.0007514761137949535,1.0666032350142722,0.02406870638754697,0.5
"arrows, mother-witch",OUTCOME=WIN,0.012195383789586688,0.5310892940626462,1.0621785881252923,0.0007139023081052069,1.0663010967098705,0.022962962962962963,0.5
"spear-goblins, suspicious-bush, wall-breakers-ev1",OUTCOME=WIN,0.012657004830917874,0.531081081081081,1.062162162162162,0.0007407407407407397,1.0662824207492794,0.02383252818035427,0.5
"bandit, ram-rider",OUTCOME=WIN,0.010273752012882447,0.5310765815760267,1.0621531631520533,0.0006011808910359635,1.0662721893491125,0.019345142243692968,0.5
"giant-snowball-ev1, guards, royal-ghost",OUTCOME=WIN,0.013623188405797102,0.5307402760351317,1.0614805520702635,0.0007890499194847019,1.0655080213903743,0.0256682769726248,0.5
"boss-bandit, guards, ram-rider",OUTCOME=WIN,0.01391304347826087,0.5307125307125307,1.0614250614250613,0.0008051529790660227,1.0654450261780104,0.026215780998389695,0.5
"bats-ev1, goblin-gang",OUTCOME=WIN,0.01615673644659152,0.5306770098730607,1.0613540197461213,0.000933977455716585,1.0653643876784373,0.030445517981749867,0.5
"boss-bandit, executioner-ev1, guards",OUTCOME=WIN,0.016360708534621578,0.5304559693699965,1.060911938739993,0.0009393451422436919,1.0648628613787992,0.03084272678475577,0.5
"barbarian-barrel, guards, royal-ghost",OUTCOME=WIN,0.012753623188405797,0.5303571428571429,1.0607142857142857,0.0007300053676865259,1.064638783269962,0.02404723564143854,0.5
"guards, lava-hound",OUTCOME=WIN,0.01332259796027912,0.5303418803418803,1.0606837606837607,0.0007622114868491691,1.064604185623294,0.025120772946859903,0.5
"arrows, royal-ghost",OUTCOME=WIN,0.016607622114868492,0.5303393897840247,1.0606787795680495,0.0009500805152979075,1.0645985401459854,0.03131508319914117,0.5
"executioner-ev1, guards",OUTCOME=WIN,0.02182501341921632,0.5301173402868319,1.0602346805736638,0.0012399355877616772,1.064095449500555,0.04117015566290928,0.5
miner,OUTCOME=WIN,0.03903381642512077,0.5301064295086747,1.0602128590173494,0.0022168545356951105,1.0640707415451442,0.07363392377885132,0.5
"guards, lightning, ram-rider",OUTCOME=WIN,0.014439076757917337,0.5299448384554767,1.0598896769109534,0.0008158883521202347,1.063704945515507,0.027246376811594204,0.5
"barbarian-barrel, executioner-ev1",OUTCOME=WIN,0.024036500268384327,0.5299408284023669,1.0598816568047338,0.0013580246913580257,1.0636958710976838,0.045356951154052604,0.5
"ice-spirit, spear-goblins, wall-breakers-ev1",OUTCOME=WIN,0.011841116478797637,0.5297790585975024,1.0595581171950048,0.0006655931293612447,1.0633299284984679,0.022351046698872785,0.5
"executioner-ev1, guards, ram-rider",OUTCOME=WIN,0.014084809447128288,0.5294592413236481,1.0589184826472962,0.000783682232957595,1.0626072041166381,0.026602254428341385,0.5
"ice-spirit, spear-goblins, suspicious-bush",OUTCOME=WIN,0.01199141170155663,0.5293838862559241,1.0587677725118483,0.0006655931293612447,1.0624370594159114,0.02265163714439077,0.5
"giant-snowball-ev1, ram-rider",OUTCOME=WIN,0.021996779388083736,0.5293205889950917,1.0586411779901834,0.0012184648416532495,1.0622941822173435,0.041556629092860974,0.5
"dart-goblin-ev1, princess",OUTCOME=WIN,0.014782608695652174,0.5292083013066872,1.0584166026133743,0.0008158883521202365,1.0620408163265307,0.027933440687063875,0.5
"barbarian-barrel, ram-rider",OUTCOME=WIN,0.023123993558776167,0.529108327192336,1.058216654384672,0.0012721417069243152,1.0618153364632237,0.0437037037037037,0.5
"cannon, goblin-gang",OUTCOME=WIN,0.014052603327965646,0.5291026677445433,1.0582053354890866,0.0007729468599033812,1.0618025751072961,0.02655931293612453,0.5
"executioner-ev1, guards, royal-ghost",OUTCOME=WIN,0.01406333870101986,0.5290791599353796,1.0581583198707591,0.0007729468599033812,1.0617495711835332,0.026580783682232958,0.5
"giant-snowball-ev1, lightning",OUTCOME=WIN,0.023349436392914653,0.5290683531987351,1.0581367063974703,0.001282877079978529,1.0617252066115703,0.04413311862587225,0.5
"guards, valkyrie-ev1",OUTCOME=WIN,0.01706924315619968,0.5289421157684632,1.0578842315369263,0.0009339774557165885,1.0614406779661019,0.03227053140096618,0.5
"spear-goblins, wall-breakers-ev1",OUTCOME=WIN,0.01711218464841653,0.5288652952886529,1.0577305905773058,0.000933977455716585,1.0612676056338026,0.03235641438539989,0.5
"barbarian-barrel, executioner-ev1, lightning",OUTCOME=WIN,0.02151368760064412,0.5287598944591029,1.0575197889182057,0.0011701556629092856,1.061030235162374,0.04068706387546967,0.5
"knight, princess, the-log",OUTCOME=WIN,0.010273752012882447,0.5284373274434014,1.0568746548868029,0.0005528717122920013,1.060304449648712,0.019441760601180892,0.5
"boss-bandit, guards, royal-ghost",OUTCOME=WIN,0.014675254965110037,0.5284112872052571,1.0568225744105142,0.0007890499194847019,1.0602459016393444,0.02777241009125067,0.5
"dart-goblin-ev1, princess, the-log",OUTCOME=WIN,0.012989801395598497,0.5283842794759825,1.056768558951965,0.0006977992485238862,1.0601851851851851,0.024584004294149222,0.5
"dart-goblin-ev1, spear-goblins",OUTCOME=WIN,0.013215244229736984,0.5283261802575108,1.0566523605150215,0.0007085346215781,1.0600545950864424,0.025013419216317768,0.5
"guards, lava-hound, valkyrie-ev1",OUTCOME=WIN,0.012216854535695116,0.5283194057567318,1.0566388115134635,0.0006548577563070326,1.0600393700787403,0.023123993558776167,0.5
"lightning, ram-rider",OUTCOME=WIN,0.023768115942028985,0.5282748747315676,1.0565497494631353,0.0012721417069243152,1.059939301972686,0.04499194847020934,0.5
"knight, princess",OUTCOME=WIN,0.010466988727858293,0.528169014084507,1.056338028169014,0.0005582393988191083,1.0597014925373134,0.01981749865807837,0.5
"giant-snowball-ev1, lightning, ram-rider",OUTCOME=WIN,0.02138486312399356,0.528101802757158,1.056203605514316,0.0011379495437466441,1.0595505617977528,0.04049382716049383,0.5
ram-rider,OUTCOME=WIN,0.0300805152979066,0.5279819106840022,1.0559638213680045,0.0015942028985507228,1.0592814371257484,0.056972624798711756,0.5
"guards, lightning, royal-ghost",OUTCOME=WIN,0.014589371980676329,0.5279720279720279,1.0559440559440558,0.0007729468599033812,1.0592592592592591,0.027632850241545895,0.5
"boss-bandit, dart-goblin-ev1, suspicious-bush",OUTCOME=WIN,0.010134192163177671,0.5279642058165548,1.0559284116331096,0.0005367686527106823,1.0592417061611374,0.019194847020933978,0.5
"barbarian-barrel, executioner-ev1, giant-snowball-ev1",OUTCOME=WIN,0.020579710144927536,0.5278083700440529,1.0556167400881058,0.0010842726784755785,1.0588921282798835,0.038990874932903916,0.5
"barbarian-barrel, lightning, ram-rider",OUTCOME=WIN,0.02079441760601181,0.5277929155313352,1.0555858310626705,0.0010950080515297923,1.058857472590883,0.039398819108964034,0.5
"bandit, barbarian-barrel",OUTCOME=WIN,0.010531400966183576,0.5277030661646047,1.0554061323292094,0.0005528717122920031,1.0586560364464694,0.019957058507783145,0.5
"arrows, mega-knight-ev1, prince",OUTCOME=WIN,0.01004830917874396,0.5276211950394588,1.0552423900789176,0.0005260332796564668,1.0584725536992838,0.019044551798174988,0.5
"lava-hound, valkyrie-ev1",OUTCOME=WIN,0.013709071390230811,0.5274679884345312,1.0549359768690625,0.0007139023081052069,1.0581293706293708,0.025990338164251208,0.5
"boss-bandit, executioner-ev1, lightning",OUTCOME=WIN,0.02249060654857756,0.5274420946626385,1.054884189325277,0.0011701556629092856,1.058071390516782,0.04264090177133655,0.5
"guards, ram-rider",OUTCOME=WIN,0.015491143317230274,0.5274122807017544,1.0548245614035088,0.0008051529790660227,1.0580046403712298,0.029371980676328503,0.5
"goblin-barrel-ev1, the-log",OUTCOME=WIN,0.028931830381105743,0.5273972602739726,1.0547945205479452,0.001502952227589907,1.0579710144927537,0.05485775630703167,0.5
"goblin-barrel-ev1, goblin-gang, princess",OUTCOME=WIN,0.025163714439076758,0.5273340832395951,1.0546681664791902,0.0013043478260869566,1.0578296049500238,0.0477187332259796,0.5
"ram-rider, royal-ghost",OUTCOME=WIN,0.02151368760064412,0.5272296764009471,1.0544593528018942,0.0011111111111111113,1.0575959933222037,0.04080515297906602,0.5
"guards, ram-rider, royal-ghost",OUTCOME=WIN,0.013397745571658615,0.527027027027027,1.054054054054054,0.0006870638754696724,1.057142857142857,0.025421363392377886,0.5
"fireball, skeletons, the-log",OUTCOME=WIN,0.014353193773483628,0.5270003941663381,1.0540007883326763,0.0007353730542136328,1.0570833333333332,0.02723564143853999,0.5
"dart-goblin-ev1, ice-spirit, spear-goblins",OUTCOME=WIN,0.011841116478797637,0.5269947443860487,1.0539894887720973,0.0006065485775630687,1.0570707070707068,0.022469135802469137,0.5
"barbarian-barrel, giant-snowball-ev1, lightning",OUTCOME=WIN,0.020762211486849168,0.5269754768392371,1.0539509536784741,0.0010628019323671509,1.0570276497695852,0.039398819108964034,0.5
"goblin-giant-ev1, rage",OUTCOME=WIN,0.06264090177133655,0.5267196244809532,1.0534392489619064,0.0031776704240472284,1.0564562273507534,0.11892646269457864,0.5
bandit,OUTCOME=WIN,0.04078368223295759,0.5264689578713969,1.0529379157427938,0.0020504562533548015,1.0558969856599356,0.07746645195920558,0.5
"giant-snowball-ev1, lightning, royal-ghost",OUTCOME=WIN,0.019838969404186797,0.5263457704357734,1.0526915408715467,0.0009930220075147628,1.055622369212267,0.03769189479334407,0.5
battle-ram-ev1,OUTCOME=WIN,0.025861513687600646,0.5263272886169981,1.0526545772339961,0.0012936124530327428,1.0555811808118083,0.049135802469135806,0.5
"executioner-ev1, giant-snowball-ev1",OUTCOME=WIN,0.022866344605475042,0.5263157894736842,1.0526315789473684,0.0011433172302737528,1.0555555555555556,0.04344605475040258,0.5
"dart-goblin-ev1, spear-goblins, wall-breakers-ev1",OUTCOME=WIN,0.01217391304347826,0.5262180974477958,1.0524361948955916,0.0006065485775630704,1.055337904015671,0.02313472893183038,0.5
"spear-goblins, the-log, wall-breakers-ev1",OUTCOME=WIN,0.01610305958132045,0.526131182041389,1.052262364082778,0.000799785292538914,1.0551443375277572,0.03060654857756307,0.5
"dart-goblin-ev1, spear-goblins, the-log",OUTCOME=WIN,0.012474503488996242,0.5260298777727479,1.0520597555454958,0.0006172839506172843,1.0549188156638014,0.023714439076757916,0.5
"bats-ev1, miner",OUTCOME=WIN,0.012485238862050456,0.5257685352622061,1.0515370705244123,0.0006119162640901774,1.0543374642516683,0.023746645195920558,0.5
dart-goblin-ev1,OUTCOME=WIN,0.04362855609232421,0.5256758504721252,1.0513517009442503,0.002130971551261407,1.0541314425961275,0.0829951690821256,0.5
"lightning, ram-rider, royal-ghost",OUTCOME=WIN,0.01991411701556629,0.5256446585434967,1.0512893170869935,0.0009715512614063317,1.0540621266427719,0.037885131508319916,0.5
"dart-goblin-ev1, spear-goblins, suspicious-bush",OUTCOME=WIN,0.012549651100375737,0.5256294964028777,1.0512589928057554,0.0006119162640901774,1.0540284360189573,0.02387546967257112,0.5
"barbarian-barrel, giant-snowball-ev1, ram-rider",OUTCOME=WIN,0.019935587761674717,0.5256156241154826,1.0512312482309651,0.0009715512614063317,1.0539976133651552,0.03792807300053677,0.5
"arrows, lightning",OUTCOME=WIN,0.02815888352120236,0.5255459827689842,1.0510919655379685,0.0013687600644122395,1.0538429054054055,0.053580246913580244,0.5
"fireball, skeletons",OUTCOME=WIN,0.015201288244766506,0.525417439703154,1.050834879406308,0.0007353730542136346,1.0535574667709149,0.028931830381105743,0.5
"giant-snowball-ev1, royal-ghost",OUTCOME=WIN,0.020493827160493826,0.5253164556962026,1.0506329113924051,0.0009876543209876541,1.0533333333333335,0.03901234567901234,0.5
"bandit, battle-ram-ev1",OUTCOME=WIN,0.014224369296833066,0.5251684502576298,1.0503369005152596,0.0006816961889425672,1.0530050083472455,0.027085346215780997,0.5
"executioner-ev1, giant-snowball-ev1, lightning",OUTCOME=WIN,0.021427804616210414,0.5251249671139174,1.0502499342278349,0.0010252281266774042,1.0529085872576178,0.04080515297906602,0.5
"goblin-gang, princess",OUTCOME=WIN,0.0277938808373591,0.5250456296897181,1.0500912593794363,0.0013258185721953843,1.052732707087959,0.05293612453032743,0.5
goblin-giant-ev1,OUTCOME=WIN,0.06664519592055825,0.5250338294993234,1.0500676589986468,0.0031776704240472353,1.0527065527065527,0.12693505099302202,0.5
goblin-barrel-ev1,OUTCOME=WIN,0.04183574879227053,0.5249898962683551,1.0499797925367103,0.0019914117015566307,1.0526091888825866,0.0796886741814278,0.5
"barbarian-barrel, executioner-ev1, ram-rider",OUTCOME=WIN,0.019903381642512076,0.5249150622876557,1.0498301245753114,0.0009447128287707988,1.0524433849821215,0.037917337627482554,0.5
"mega-minion, rage",OUTCOME=WIN,0.046516371443907675,0.524894003634161,1.049788007268322,0.0022061191626409,1.0523967363590003,0.08862050456253355,0.5
"goblin-giant-ev1, mega-minion",OUTCOME=WIN,0.04403650026838433,0.5248880358285348,1.0497760716570697,0.0020880300590445516,1.0523835173713978,0.08389694041867955,0.5
"goblin-barrel-ev1, wall-breakers",OUTCOME=WIN,0.013709071390230811,0.5248664200575421,1.0497328401150843,0.0006494900697799257,1.0523356401384083,0.02611916264090177,0.5
"cannon, the-log",OUTCOME=WIN,0.012431561996779389,0.5246941549614862,1.0493883099229724,0.0005850778314546445,1.0519542421353671,0.02369296833064949,0.5
"boss-bandit, executioner-ev1",OUTCOME=WIN,0.026011808910359636,0.5245724182723533,1.0491448365447067,0.0012184648416532495,1.0516848816029145,0.04958668813741277,0.5
"barbarian-barrel, boss-bandit, giant-snowball-ev1",OUTCOME=WIN,0.020171765968867418,0.5245672808486879,1.0491345616973757,0.0009447128287707988,1.0516735173223724,0.03845410628019324,0.5
"balloon, barbarian-barrel",OUTCOME=WIN,0.013247450348899624,0.524436889077773,1.048873778155546,0.0006172839506172825,1.0513851653261839,0.025260332796564682,0.5
"ice-spirit, spear-goblins, the-log",OUTCOME=WIN,0.013043478260869565,0.524384980578334,1.048769961156668,0.0006065485775630704,1.0512704174228675,0.024873859366612988,0.5
"barbarian-barrel, boss-bandit, executioner-ev1",OUTCOME=WIN,0.02068706387546967,0.5243537414965985,1.048707482993197,0.0009608158883521178,1.0512013729977114,0.039452495974235106,0.5
"guards, royal-ghost",OUTCOME=WIN,0.016403650026838433,0.52400548696845,1.0480109739369,0.0007514761137949535,1.0504322766570606,0.03130434782608696,0.5
"goblin-gang, knight, the-log",OUTCOME=WIN,0.011379495437466452,0.5239742956005932,1.0479485912011863,0.0005206655931293616,1.0503634475597092,0.02171765968867418,0.5
"goblin-giant-ev1, mega-minion, rage",OUTCOME=WIN,0.042887815351583466,0.5239344262295081,1.0478688524590163,0.001959205582393986,1.0502754820936637,0.08185721953837896,0.5
"executioner-ev1, lightning, royal-ghost",OUTCOME=WIN,0.020214707461084273,0.5239287701725098,1.0478575403450197,0.0009232420826623747,1.050263004091175,0.0385829307568438,0.5
"boss-bandit, royal-ghost",OUTCOME=WIN,0.026494900697799247,0.5238802801952875,1.047760560390575,0.0012077294685990322,1.0501560410164956,0.05057434245840043,0.5
"goblin-gang, mortar-ev1",OUTCOME=WIN,0.011293612453032743,0.5236436037829766,1.0472872075659532,0.0005099302200751478,1.0496342737722049,0.02156736446591519,0.5
"barbarian-barrel, lightning, royal-ghost",OUTCOME=WIN,0.019162640901771336,0.5236139630390143,1.0472279260780286,0.0008641975308641969,1.0495689655172413,0.03659688674181428,0.5
mega-minion,OUTCOME=WIN,0.05969940955448202,0.5235360572396912,1.0470721144793824,0.0026838432635534065,1.0493973523019167,0.11403113258185722,0.5
"spear-goblins, the-log",OUTCOME=WIN,0.022705314009661835,0.5235148514851485,1.047029702970297,0.0010198604401502956,1.0493506493506495,0.04337090713902308,0.5
"giant-snowball-ev1, ram-rider, royal-ghost",OUTCOME=WIN,0.019312936124530326,0.5234215885947047,1.0468431771894093,0.0008641975308641969,1.0491452991452992,0.03689747718733226,0.5
"boss-bandit, giant-snowball-ev1, lightning",OUTCOME=WIN,0.021170155662909286,0.5233545647558386,1.0467091295116773,0.0009447128287707988,1.0489977728285078,0.040450885668276974,0.5
"knight-ev1, tornado",OUTCOME=WIN,0.013365539452495974,0.5233291298865069,1.0466582597730139,0.0005958132045088566,1.0489417989417988,0.025539452495974235,0.5
"boss-bandit, executioner-ev1, giant-snowball-ev1",OUTCOME=WIN,0.021320450885668276,0.5231822971548998,1.0463645943097997,0.0009447128287707988,1.0486187845303867,0.040751476113794954,0.5
"barbarian-barrel, giant-snowball-ev1, royal-ghost",OUTCOME=WIN,0.0183467525496511,0.5229498164014688,1.0458996328029375,0.0008051529790660227,1.0481077613855034,0.035083199141170154,0.5
mortar-ev1,OUTCOME=WIN,0.0181105743424584,0.522938623682579,1.045877247365158,0.0007944176060118088,1.0480831708901883,0.03463231347289318,0.5
"goblin-barrel-ev1, princess",OUTCOME=WIN,0.031261406333870104,0.5228007181328547,1.0456014362657093,0.0013633923778851344,1.0477802859292704,0.05979602791196994,0.5
"mega-knight-ev1, prince",OUTCOME=WIN,0.012710681696188943,0.5227373068432671,1.0454746136865343,0.0005528717122920031,1.047641073080481,0.02431561996779388,0.5
"executioner-ev1, lightning, ram-rider",OUTCOME=WIN,0.020805152979066023,0.5225128066864384,1.0450256133728768,0.0008964036500268384,1.0471485036702428,0.03981749865807837,0.5
"barbarian-barrel, executioner-ev1, royal-ghost",OUTCOME=WIN,0.01878690284487386,0.5223880597014925,1.044776119402985,0.0008051529790660227,1.046875,0.035963499731615674,0.5
"barbarian-barrel, boss-bandit, lightning",OUTCOME=WIN,0.020450885668276974,0.5223471346312037,1.0446942692624075,0.0008749329039184107,1.0467853042479909,0.039151905528717126,0.5
"bowler, tornado",OUTCOME=WIN,0.014793344068706388,0.5221674876847291,1.0443349753694582,0.0006280193236714981,1.0463917525773196,0.02833064949006978,0.5
"barbarian-barrel, royal-ghost",OUTCOME=WIN,0.021889425657541598,0.5220174091141833,1.0440348182283665,0.0009232420826623712,1.0460632029994643,0.041932367149758454,0.5
princess,OUTCOME=WIN,0.03583467525496511,0.5219702892885066,1.0439405785770133,0.0015083199141170123,1.0459600915930651,0.06865271068169619,0.5
